WallName,WallGlobalId,Name,GUID,Length,Width,Start_Point,Mid_Point,End_Point,Building_Storey
Basic Wall:STB 0250:2910924,2NO9QtQAL869wxTVsWcSbq,Basic Wall:STB 0250:2910924,151fI2lQvEfhstoCllAnal,3.048,0.5999999999999979,"[66.561, 24.519999999999992, 11.059999999999999]","[68.08500000000001, 24.519999999999992, 11.059999999999999]","[69.60900000000001, 24.519999999999992, 11.059999999999999]",
Basic Wall:STB 0250:2910924,2NO9QtQAL869wxTVsWcSbq,Basic Wall:STB 0250:2910924,151fI2lQvEfhstoCllAnbv,3.048,0.6000000000000022,"[66.561, 23.540000000158482, 11.059999999999999]","[68.08500000000001, 23.540000000158482, 11.059999999999999]","[69.60900000000001, 23.540000000158482, 11.059999999999999]",
Basic Wall:STB 0250:2911421,2NO9QtQAL869wxTVsWcSy5,Basic Wall:STB 0250:2911421,151fI2lQvEfhstoCllAnfP,3.048,0.5999999999999979,"[66.331, 21.62499999999998, 11.059999999999999]","[67.855, 21.62499999999998, 11.059999999999999]","[69.379, 21.62499999999998, 11.059999999999999]",
Basic Wall:STB 150:2912509,2xha1EVebBy8ZbcTVjtfx4,Basic Wall:STB 150:2912509,3qjC9FX3X9EuMJWYh4GVJk,3.048,1.2000000000000002,"[64.066, 11.175000000000017, 11.059999999999999]","[65.59, 11.175000000000017, 11.059999999999999]","[67.114, 11.175000000000017, 11.059999999999999]",
Basic Wall:STB 150:2912509,2xha1EVebBy8ZbcTVjtfx4,Basic Wall:STB 150:2912509,3qjC9FX3X9EuMJWYh4GVLv,3.048,1.2000000000000002,"[64.066, 12.964999999999986, 11.059999999999999]","[65.59, 12.964999999999986, 11.059999999999999]","[67.114, 12.964999999999986, 11.059999999999999]",
Basic Wall:STB 130:2912681,2xha1EVebBy8ZbcTVjtf_G,Basic Wall:STB 130:2912681,3qjC9FX3X9EuMJWYh4GVIG,0.9000000000000034,3.048,"[68.24000000000001, 11.071, 11.059999999999999]","[68.69000000000001, 11.071, 11.059999999999999]","[69.14000000000001, 11.071, 11.059999999999999]",
Basic Wall:STB 190:2913692,2xha1EVebBy8ZbcTVjtfkb,Basic Wall:STB 190:2913692,32lurNvKjBugU1HU99r$fx,1.3500000000000005,3.0480000000000023,"[26.02250000258499, 17.59600000000007, 12.039999999999996]","[26.69750000258499, 17.59600000000007, 12.039999999999996]","[27.372500002584992, 17.59600000000007, 12.039999999999996]",
Basic Wall:STB 190:2913692,2xha1EVebBy8ZbcTVjtfkb,Basic Wall:STB 190:2913692,32lurNvKjBugU1HU99r$gQ,1.3500000000000005,3.0480000000000045,"[28.440000005014383, 17.596000000000064, 12.039999999999996]","[29.115000005014384, 17.596000000000064, 12.039999999999996]","[29.790000005014384, 17.596000000000064, 12.039999999999996]",
Basic Wall:STB 190:2913692,2xha1EVebBy8ZbcTVjtfkb,Basic Wall:STB 190:2913692,32lurNvKjBugU1HU99r$hQ,1.3499999999999963,3.0479999999999956,"[30.840000005014375, 17.406000000000056, 12.039999999999996]","[31.51500000501437, 17.406000000000056, 12.039999999999996]","[32.19000000501437, 17.406000000000056, 12.039999999999996]",
Basic Wall:STB 190:2913692,2xha1EVebBy8ZbcTVjtfkb,Basic Wall:STB 190:2913692,32lurNvKjBugU1HU99r$iO,1.3499999999999963,3.048,"[33.29000000167147, 17.596000000000046, 12.039999999999996]","[33.96500000167147, 17.596000000000046, 12.039999999999996]","[34.64000000167147, 17.596000000000046, 12.039999999999996]",
Basic Wall:STB 190:2913692,2xha1EVebBy8ZbcTVjtfkb,Basic Wall:STB 190:2913692,32lurNvKjBugU1HU99r$jW,1.3499999999999963,3.0480000000000023,"[35.75000000167147, 17.596000000000036, 12.039999999999996]","[36.425000001671464, 17.596000000000036, 12.039999999999996]","[37.10000000167146, 17.596000000000036, 12.039999999999996]",
